"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2023","15,315.00","15,407.50","15,468.75","15,216.25","747.49K","-0.42%"
"11/10/2023","15,380.00","15,282.25","15,416.75","15,253.00","614.97K","0.72%"
"10/10/2023","15,270.75","15,196.50","15,383.50","15,171.75","648.61K","0.55%"
"09/10/2023","15,187.00","15,040.25","15,212.75","14,949.50","617.07K","0.50%"
"06/10/2023","15,112.00","14,853.75","15,160.25","14,660.00","840.60K","1.68%"
"05/10/2023","14,861.75","14,903.00","14,958.75","14,716.25","676.46K","-0.42%"
"04/10/2023","14,923.75","14,713.75","14,956.00","14,589.00","803.26K","1.42%"
"03/10/2023","14,714.50","14,989.50","15,031.00","14,651.50","762.96K","-1.80%"
"02/10/2023","14,984.75","14,965.00","15,046.00","14,826.00","762.90K","0.80%"
"29/09/2023","14,866.50","14,876.50","15,060.75","14,811.00","745.54K","0.05%"
"28/09/2023","14,859.75","14,772.50","14,947.50","14,658.00","734.47K","0.82%"
"27/09/2023","14,739.00","14,725.25","14,821.50","14,586.00","716.20K","0.16%"
"26/09/2023","14,715.00","14,949.00","14,949.00","14,666.25","667.62K","-1.47%"
"25/09/2023","14,935.25","14,880.25","14,955.75","14,782.25","568.86K","0.44%"
"22/09/2023","14,869.50","14,854.50","15,027.50","14,836.25","624.06K","0.05%"
"21/09/2023","14,862.75","15,133.25","15,149.00","14,841.00","702.74K","-1.91%"
"20/09/2023","15,152.00","15,375.25","15,436.25","15,127.00","605.26K","-1.45%"
"19/09/2023","15,375.25","15,424.25","15,442.25","15,248.50","552.07K","-0.25%"
"18/09/2023","15,414.50","15,382.25","15,461.00","15,330.50","509.75K","-0.13%"
"15/09/2023","15,435.20","15,480.25","15,524.00","15,401.25","9.27K","-0.28%"
"14/09/2023","15,478.00","15,372.75","15,517.75","15,337.25","110.44K","0.79%"
"13/09/2023","15,356.25","15,308.50","15,424.25","15,212.75","190.17K","0.34%"
"12/09/2023","15,304.75","15,466.50","15,480.75","15,288.75","253.05K","-1.10%"
"11/09/2023","15,475.75","15,308.00","15,497.50","15,298.00","411.39K","1.17%"
"08/09/2023","15,297.50","15,286.25","15,390.75","15,223.00","598.48K","0.10%"
"07/09/2023","15,282.25","15,385.00","15,395.75","15,157.50","644.89K","-0.76%"
"06/09/2023","15,399.50","15,511.25","15,533.00","15,310.50","596.50K","-0.87%"
"05/09/2023","15,534.50","15,517.00","15,586.75","15,418.25","604.89K","0.12%"
"01/09/2023","15,516.25","15,534.00","15,661.25","15,454.00","572.69K","-0.14%"
"31/08/2023","15,538.50","15,513.75","15,606.75","15,460.00","584.74K","0.24%"
"30/08/2023","15,501.25","15,427.50","15,522.75","15,361.50","590.19K","0.55%"
"29/08/2023","15,415.75","15,098.75","15,430.50","15,049.75","616.22K","2.14%"
"28/08/2023","15,092.50","14,991.00","15,126.50","14,973.50","586.34K","0.76%"
"25/08/2023","14,979.25","14,833.00","15,048.75","14,751.75","823.89K","0.79%"
"24/08/2023","14,862.00","15,333.00","15,418.00","14,817.00","847.31K","-2.19%"
"23/08/2023","15,195.50","14,959.75","15,356.75","14,957.25","606.17K","1.58%"
"22/08/2023","14,958.50","14,974.50","15,118.25","14,932.00","623.73K","-0.18%"
"21/08/2023","14,985.75","14,762.50","15,013.75","14,720.50","641.69K","1.64%"
"18/08/2023","14,744.00","14,748.00","14,802.75","14,609.25","731.24K","-0.23%"
"17/08/2023","14,778.00","14,940.25","15,018.25","14,738.25","681.40K","-1.10%"
"16/08/2023","14,942.25","15,110.75","15,166.00","14,921.50","641.61K","-1.09%"
"15/08/2023","15,106.50","15,279.00","15,335.00","15,074.75","593.60K","-1.07%"
"14/08/2023","15,270.25","15,104.00","15,282.00","15,020.75","554.63K","1.16%"
"11/08/2023","15,095.75","15,219.00","15,266.75","15,037.25","613.96K","-0.69%"
"10/08/2023","15,201.25","15,202.50","15,442.25","15,136.00","807.10K","0.15%"
"09/08/2023","15,178.25","15,351.75","15,432.50","15,146.50","652.73K","-1.15%"
"08/08/2023","15,354.25","15,495.00","15,497.75","15,218.00","638.81K","-0.85%"
"07/08/2023","15,485.50","15,370.50","15,495.50","15,334.25","578.30K","0.86%"
"04/08/2023","15,354.00","15,441.00","15,610.25","15,336.50","773.23K","-0.55%"
"03/08/2023","15,438.75","15,455.75","15,551.75","15,339.50","658.84K","-0.22%"
"02/08/2023","15,473.00","15,757.00","15,789.75","15,414.00","773.50K","-2.18%"
"01/08/2023","15,817.25","15,869.25","15,889.25","15,728.25","529.66K","-0.25%"
"31/07/2023","15,857.50","15,850.00","15,917.00","15,791.25","523.90K","0.06%"
"28/07/2023","15,847.50","15,580.00","15,896.00","15,546.25","689.39K","1.78%"
"27/07/2023","15,571.00","15,638.75","15,904.00","15,511.25","846.44K","-0.25%"
"26/07/2023","15,610.75","15,730.25","15,739.25","15,515.00","683.83K","-0.40%"
"25/07/2023","15,673.00","15,570.00","15,736.25","15,549.25","554.88K","0.72%"
"24/07/2023","15,561.25","15,556.00","15,618.75","15,483.75","561.88K","0.14%"
"21/07/2023","15,540.00","15,590.75","15,719.25","15,522.25","704.41K","-0.34%"
"20/07/2023","15,592.25","15,922.75","15,925.75","15,547.00","810.48K","-2.30%"
"19/07/2023","15,959.25","15,949.25","16,062.75","15,911.25","682.28K","-0.10%"
"18/07/2023","15,974.75","15,832.00","16,029.75","15,733.00","633.27K","0.85%"
"17/07/2023","15,840.75","15,690.00","15,882.75","15,661.50","522.13K","0.93%"
"14/07/2023","15,694.25","15,699.00","15,857.25","15,663.00","629.94K","-0.11%"
"13/07/2023","15,711.50","15,457.75","15,741.25","15,456.50","563.94K","1.73%"
"12/07/2023","15,444.75","15,258.00","15,507.75","15,254.50","649.43K","1.21%"
"11/07/2023","15,260.00","15,195.75","15,278.75","15,109.50","552.64K","0.48%"
"10/07/2023","15,187.00","15,198.50","15,218.25","15,063.25","609.95K","0.03%"
"07/07/2023","15,181.75","15,211.75","15,359.75","15,172.25","555.12K","-0.37%"
"06/07/2023","15,238.00","15,353.75","15,366.00","15,111.50","574.68K","-0.80%"
"05/07/2023","15,360.75","15,357.00","15,432.00","15,255.25","519.86K","-0.03%"
"03/07/2023","15,364.75","15,331.00","15,392.00","15,308.00","265.06K","0.18%"
"30/06/2023","15,337.00","15,106.00","15,376.75","15,099.00","529.46K","1.57%"
"29/06/2023","15,100.25","15,161.00","15,202.75","15,028.50","594.13K","-0.20%"
"28/06/2023","15,130.00","15,088.25","15,219.00","15,021.25","662.15K","0.12%"
"27/06/2023","15,111.50","14,875.00","15,139.25","14,862.25","569.20K","1.72%"
"26/06/2023","14,856.50","15,057.75","15,152.50","14,853.50","649.99K","-1.34%"
"23/06/2023","15,058.25","15,236.00","15,236.00","14,985.25","620.59K","-1.03%"
"22/06/2023","15,214.75","15,038.75","15,238.00","14,964.00","611.02K","1.14%"
"21/06/2023","15,044.00","15,247.50","15,273.25","15,002.25","640.70K","-1.39%"
"20/06/2023","15,256.50","15,303.25","15,322.50","15,126.50","652.88K","-0.39%"
"16/06/2023","15,316.61","15,181.25","15,324.00","15,130.50","10.20K","0.85%"
"15/06/2023","15,188.00","15,038.00","15,252.00","14,878.00","139.78K","1.17%"
"14/06/2023","15,012.75","14,925.00","15,061.50","14,793.00","204.10K","0.66%"
"13/06/2023","14,914.25","14,824.00","14,967.75","14,779.50","347.12K","0.77%"
"12/06/2023","14,800.50","14,560.25","14,827.00","14,554.25","397.39K","1.68%"
"09/06/2023","14,556.25","14,517.00","14,687.50","14,460.25","581.39K","0.37%"
"08/06/2023","14,503.00","14,316.00","14,526.75","14,256.75","631.77K","1.20%"
"07/06/2023","14,331.50","14,594.50","14,675.00","14,305.50","770.56K","-1.75%"
"06/06/2023","14,586.50","14,582.00","14,623.75","14,504.50","572.81K","-0.02%"
"05/06/2023","14,588.75","14,577.00","14,694.75","14,512.75","619.09K","0.09%"
"02/06/2023","14,575.25","14,494.00","14,627.75","14,468.25","623.29K","0.71%"
"01/06/2023","14,472.25","14,289.50","14,528.25","14,248.25","622.33K","1.20%"
"31/05/2023","14,300.50","14,397.25","14,429.00","14,251.25","680.43K","-0.67%"
"30/05/2023","14,396.75","14,437.50","14,570.00","14,336.75","882.20K","0.45%"
"26/05/2023","14,332.50","13,977.75","14,369.00","13,924.50","729.05K","2.55%"
"25/05/2023","13,976.50","13,877.00","14,031.25","13,803.00","819.15K","2.39%"
"24/05/2023","13,650.25","13,729.00","13,845.75","13,566.50","704.80K","-0.57%"
"23/05/2023","13,728.75","13,913.25","13,979.25","13,710.00","658.68K","-1.25%"
"22/05/2023","13,902.50","13,805.50","13,946.75","13,794.25","538.20K","0.32%"
"19/05/2023","13,858.00","13,908.50","13,960.25","13,814.25","659.82K","-0.26%"
"18/05/2023","13,894.00","13,640.50","13,913.00","13,628.25","749.50K","1.84%"
"17/05/2023","13,643.50","13,498.50","13,669.00","13,474.25","621.14K","1.19%"
"16/05/2023","13,483.25","13,461.00","13,554.50","13,426.25","561.83K","0.11%"
"15/05/2023","13,468.00","13,378.75","13,480.00","13,350.00","495.94K","0.54%"
"12/05/2023","13,396.25","13,446.00","13,494.25","13,310.50","628.04K","-0.37%"
"11/05/2023","13,446.50","13,410.00","13,470.25","13,361.50","653.40K","0.28%"
"10/05/2023","13,409.50","13,258.75","13,446.75","13,202.75","839.70K","1.09%"
"09/05/2023","13,264.75","13,338.50","13,347.00","13,250.50","552.25K","-0.66%"
"08/05/2023","13,352.25","13,316.00","13,368.00","13,254.50","506.05K","0.26%"
"05/05/2023","13,317.75","13,060.00","13,359.00","13,055.75","573.29K","2.10%"
"04/05/2023","13,043.75","13,064.00","13,173.00","13,001.75","656.44K","-0.44%"
"03/05/2023","13,100.75","13,162.00","13,314.00","13,080.00","648.75K","-0.64%"
"02/05/2023","13,184.50","13,290.00","13,334.75","13,110.25","664.86K","-0.92%"
"01/05/2023","13,306.75","13,317.00","13,370.25","13,258.75","487.91K","-0.10%"
"28/04/2023","13,320.25","13,215.00","13,336.00","13,169.00","671.06K","0.67%"
"27/04/2023","13,231.25","12,965.00","13,333.00","12,936.00","728.24K","2.67%"
"26/04/2023","12,887.75","12,940.00","13,012.25","12,863.75","755.12K","0.61%"
"25/04/2023","12,809.50","13,050.25","13,059.50","12,800.00","694.27K","-1.89%"
"24/04/2023","13,056.50","13,070.00","13,134.00","12,967.25","582.29K","-0.26%"
"21/04/2023","13,090.50","13,089.00","13,122.00","12,982.50","593.98K","0.12%"
"20/04/2023","13,074.25","13,162.00","13,200.00","13,021.75","680.30K","-0.82%"
"19/04/2023","13,183.00","13,170.50","13,226.75","13,065.00","529.51K","-0.08%"
"18/04/2023","13,193.00","13,184.00","13,298.75","13,138.00","576.67K","0.05%"
"17/04/2023","13,186.50","13,212.50","13,218.00","13,076.75","540.74K","0.04%"
"14/04/2023","13,181.25","13,183.00","13,255.00","13,058.00","627.82K","-0.22%"
"13/04/2023","13,209.75","12,957.00","13,228.00","12,925.50","558.23K","1.99%"
"12/04/2023","12,952.25","13,073.75","13,241.75","12,937.75","684.78K","-0.94%"
"11/04/2023","13,074.75","13,163.25","13,208.75","13,053.50","549.05K","-0.63%"
"10/04/2023","13,158.00","13,179.75","13,203.25","12,967.50","553.00K","-0.10%"
"07/04/2023","13,170.75","13,162.75","13,192.25","13,122.00","41.22K","0.00%"
"06/04/2023","13,170.75","13,072.75","13,191.00","12,953.25","598.22K","0.70%"
"05/04/2023","13,079.75","13,230.00","13,247.25","13,006.00","594.61K","-1.05%"
"04/04/2023","13,219.00","13,259.00","13,348.75","13,168.25","577.03K","-0.38%"
"03/04/2023","13,270.00","13,262.00","13,278.75","13,154.00","542.90K","-0.24%"
"31/03/2023","13,301.75","13,084.25","13,311.50","13,057.50","624.96K","1.68%"
"30/03/2023","13,082.00","12,962.50","13,111.75","12,931.50","583.15K","0.90%"
"29/03/2023","12,965.00","12,745.50","12,994.00","12,742.00","566.32K","1.83%"
"28/03/2023","12,732.50","12,810.50","12,833.50","12,634.25","537.97K","-0.44%"
"27/03/2023","12,788.50","12,916.00","12,984.50","12,765.50","562.63K","-0.79%"
"24/03/2023","12,890.25","12,871.50","12,924.75","12,728.00","676.55K","0.28%"
"23/03/2023","12,854.00","12,695.00","13,031.00","12,694.25","838.39K","1.16%"
"22/03/2023","12,707.00","12,873.25","13,082.00","12,678.00","713.08K","-1.25%"
"21/03/2023","12,867.25","12,699.75","12,898.25","12,676.50","565.86K","1.41%"
"20/03/2023","12,688.50","12,690.00","12,750.00","12,525.25","694.47K","0.75%"
"17/03/2023","12,594.65","12,575.75","12,636.50","12,531.75","8.15K","0.09%"
"16/03/2023","12,583.00","12,264.50","12,600.50","12,189.25","181.75K","2.74%"
"15/03/2023","12,247.75","12,200.75","12,280.00","11,972.00","261.34K","0.33%"
"14/03/2023","12,207.00","11,960.00","12,223.00","11,921.75","364.40K","2.31%"
"13/03/2023","11,931.75","11,894.75","12,095.75","11,674.25","694.44K","0.77%"
"10/03/2023","11,840.25","12,005.00","12,109.00","11,795.00","871.21K","-1.39%"
"09/03/2023","12,007.25","12,231.00","12,353.50","11,977.50","816.84K","-1.81%"
"08/03/2023","12,228.25","12,170.00","12,254.50","12,108.25","633.42K","0.49%"
"07/03/2023","12,169.00","12,320.25","12,381.25","12,142.25","685.01K","-1.25%"
"06/03/2023","12,323.50","12,306.25","12,486.25","12,276.25","612.51K","0.10%"
"03/03/2023","12,311.25","12,049.00","12,329.00","12,012.00","675.47K","2.07%"
"02/03/2023","12,062.00","11,967.00","12,096.25","11,832.50","752.01K","0.84%"
"01/03/2023","11,961.75","12,041.25","12,141.75","11,924.75","759.65K","-0.92%"
"28/02/2023","12,072.25","12,093.50","12,172.75","12,025.75","646.03K","-0.09%"
"27/02/2023","12,083.25","12,003.00","12,189.50","11,990.00","578.95K","0.72%"
"24/02/2023","11,997.00","12,190.00","12,214.50","11,923.00","643.62K","-1.72%"
"23/02/2023","12,207.50","12,176.25","12,261.00","12,028.50","640.96K","0.91%"
"22/02/2023","12,097.50","12,108.00","12,190.50","12,034.00","640.71K","0.01%"
"21/02/2023","12,096.75","12,380.00","12,417.75","12,090.25","609.49K","-2.37%"
"17/02/2023","12,390.00","12,462.50","12,466.25","12,265.75","629.36K","-0.74%"
"16/02/2023","12,482.50","12,740.00","12,792.75","12,455.25","682.33K","-1.94%"
"15/02/2023","12,730.00","12,620.75","12,756.50","12,524.25","568.58K","0.78%"
"14/02/2023","12,631.00","12,547.25","12,687.00","12,390.50","719.20K","0.72%"
"13/02/2023","12,540.50","12,357.50","12,567.00","12,265.25","467.84K","1.57%"
"10/02/2023","12,346.25","12,448.75","12,451.50","12,243.25","600.24K","-0.64%"
"09/02/2023","12,425.50","12,555.00","12,728.50","12,366.50","612.40K","-0.95%"
"08/02/2023","12,545.25","12,747.00","12,808.50","12,512.75","590.36K","-1.81%"
"07/02/2023","12,776.75","12,513.00","12,818.50","12,459.25","745.00K","2.09%"
"06/02/2023","12,515.50","12,572.00","12,608.50","12,455.75","535.15K","-0.86%"
"03/02/2023","12,624.00","12,748.25","12,878.00","12,551.25","824.21K","-1.73%"
"02/02/2023","12,846.75","12,520.00","12,949.75","12,501.75","817.82K","3.48%"
"01/02/2023","12,414.25","12,116.00","12,524.50","12,055.25","668.52K","2.16%"
"31/01/2023","12,152.00","11,984.00","12,156.00","11,871.00","585.20K","1.54%"
"30/01/2023","11,968.00","12,212.50","12,252.00","11,960.00","634.67K","-2.08%"
"27/01/2023","12,222.25","12,049.00","12,308.50","12,016.00","588.07K","0.95%"
"26/01/2023","12,106.75","11,874.75","12,113.00","11,867.25","621.43K","1.97%"
"25/01/2023","11,873.25","11,970.50","11,976.50","11,604.50","633.47K","-0.30%"
"24/01/2023","11,909.50","11,933.00","12,010.50","11,835.75","511.37K","-0.21%"
"23/01/2023","11,934.00","11,676.75","11,983.00","11,650.50","593.98K","2.20%"
"20/01/2023","11,677.00","11,401.00","11,686.75","11,365.25","577.77K","2.82%"
"19/01/2023","11,356.50","11,470.50","11,487.00","11,308.50","594.77K","-1.04%"
"18/01/2023","11,475.75","11,619.75","11,759.50","11,468.00","619.61K","-1.28%"
"17/01/2023","11,624.50","11,613.50","11,685.00","11,510.25","576.14K","0.14%"
"13/01/2023","11,608.00","11,528.50","11,619.50","11,389.00","482.00K","0.64%"
"12/01/2023","11,534.25","11,474.50","11,579.75","11,291.00","754.57K","0.50%"
"11/01/2023","11,476.50","11,282.50","11,479.50","11,239.75","500.15K","1.72%"
"10/01/2023","11,282.00","11,184.75","11,288.75","11,094.00","559.28K","0.86%"
"09/01/2023","11,185.50","11,126.50","11,385.50","11,120.25","646.32K","0.65%"
"06/01/2023","11,113.50","10,838.75","11,165.75","10,751.00","736.33K","2.71%"
"05/01/2023","10,820.25","10,988.50","11,046.75","10,805.00","694.45K","-1.63%"
"04/01/2023","10,999.25","10,941.25","11,068.50","10,863.50","758.00K","0.49%"
"03/01/2023","10,945.50","11,122.50","11,182.00","10,844.75","657.68K","-0.70%"
"30/12/2022","11,022.25","11,033.50","11,051.50","10,855.50","462.48K","-0.10%"
"29/12/2022","11,032.75","10,785.75","11,071.50","10,777.50","470.00K","2.41%"
"28/12/2022","10,772.75","10,915.75","10,996.50","10,758.75","635.57K","-1.31%"
"27/12/2022","10,915.50","11,104.00","11,183.75","10,896.00","499.80K","-1.44%"
"23/12/2022","11,075.25","11,061.00","11,143.00","10,916.25","534.53K","0.19%"
"22/12/2022","11,054.25","11,357.00","11,384.75","10,870.50","714.50K","-2.47%"
"21/12/2022","11,334.50","11,206.50","11,389.75","11,181.00","631.32K","1.42%"
"20/12/2022","11,175.75","11,182.50","11,247.00","11,043.50","625.09K","-0.16%"
"19/12/2022","11,193.25","11,328.75","11,411.00","11,131.75","562.53K","-1.18%"
"16/12/2022","11,327.04","11,340.25","11,381.25","11,206.50","9.63K","-0.18%"
"15/12/2022","11,347.25","11,758.75","11,779.50","11,298.25","182.84K","-3.43%"
"14/12/2022","11,750.75","11,839.00","11,948.50","11,613.75","197.12K","-0.75%"
"13/12/2022","11,839.75","11,691.25","12,229.50","11,680.50","407.61K","1.09%"
"12/12/2022","11,711.75","11,553.00","11,716.00","11,522.75","354.89K","1.23%"
"09/12/2022","11,569.75","11,641.50","11,748.00","11,517.00","504.05K","-0.65%"
"08/12/2022","11,645.50","11,500.00","11,685.75","11,433.00","600.83K","1.18%"
"07/12/2022","11,509.50","11,566.00","11,596.25","11,422.50","634.69K","-0.49%"
"06/12/2022","11,566.00","11,812.00","11,846.25","11,502.00","657.27K","-2.03%"
"05/12/2022","11,805.75","12,000.50","12,015.75","11,745.50","537.92K","-1.70%"
"02/12/2022","12,010.25","12,039.75","12,067.75","11,740.50","588.30K","-0.44%"
"01/12/2022","12,062.75","12,079.25","12,145.00","11,943.25","629.30K","0.17%"
"30/11/2022","12,042.25","11,520.00","12,078.50","11,497.75","769.08K","4.49%"
"29/11/2022","11,524.75","11,625.00","11,704.50","11,465.00","555.86K","-0.79%"
"28/11/2022","11,616.25","11,731.25","11,788.50","11,575.25","506.25K","-1.41%"
"25/11/2022","11,782.75","11,878.00","11,933.00","11,766.25","252.37K","-0.67%"
"23/11/2022","11,862.75","11,741.50","11,892.75","11,720.00","474.65K","0.92%"
"22/11/2022","11,754.50","11,588.00","11,759.25","11,526.50","531.09K","1.44%"
"21/11/2022","11,588.00","11,723.00","11,756.00","11,553.00","477.97K","-1.02%"
"18/11/2022","11,708.00","11,747.75","11,843.00","11,607.00","585.87K","-0.02%"
"17/11/2022","11,710.50","11,777.75","11,827.50","11,528.25","658.47K","-0.25%"
"16/11/2022","11,739.50","11,882.00","11,963.00","11,706.50","577.86K","-1.38%"
"15/11/2022","11,904.25","11,768.50","12,118.75","11,761.75","771.82K","1.44%"
"14/11/2022","11,734.75","11,791.00","11,898.50","11,702.00","576.68K","-0.96%"
"11/11/2022","11,848.00","11,669.75","11,876.75","11,569.25","682.26K","1.85%"
"10/11/2022","11,632.25","10,841.00","11,677.00","10,808.00","862.15K","7.40%"
"09/11/2022","10,830.75","11,089.25","11,164.25","10,822.25","669.07K","-2.38%"
"08/11/2022","11,094.25","11,016.00","11,231.25","10,928.75","728.87K","0.73%"
"07/11/2022","11,014.25","10,786.50","11,038.50","10,751.00","554.69K","1.14%"
"04/11/2022","10,890.25","10,712.00","10,974.25","10,636.00","881.13K","1.51%"
"03/11/2022","10,728.00","10,938.00","10,996.00","10,708.00","705.05K","-1.98%"
"02/11/2022","10,944.50","11,320.25","11,460.00","10,909.00","770.98K","-3.42%"
"01/11/2022","11,332.00","11,455.00","11,619.00","11,288.75","605.36K","-1.01%"
"31/10/2022","11,447.25","11,592.50","11,595.00","11,367.25","607.68K","-1.21%"
"28/10/2022","11,587.00","11,122.75","11,626.00","11,062.00","728.26K","3.13%"
"27/10/2022","11,235.25","11,417.75","11,537.50","10,921.50","769.07K","-1.84%"
"26/10/2022","11,446.00","11,510.00","11,703.50","11,415.00","784.64K","-2.28%"
"25/10/2022","11,713.50","11,453.75","11,734.00","11,430.25","660.21K","2.05%"
"24/10/2022","11,478.75","11,393.75","11,530.25","11,207.75","715.02K","1.06%"
"21/10/2022","11,358.50","11,061.25","11,386.25","10,935.50","840.95K","2.41%"
